obs_id,species_id,location_id,time_id,edible,observation_count,media_count
325720807,60,47569,3699,,1,1
325721013,9,47570,3705,,1,1
325726376,6,47571,3705,,1,1
325727390,36,47572,3705,,1,1
325727459,36,47573,3705,,1,1
325727662,30,47574,3673,,1,1
325729019,36,47572,3705,,1,1
325729855,6,47572,3705,,1,1
325730325,36,47572,3705,,1,1
325730415,36,47575,3705,,1,1
325732497,36,47576,3705,,1,1
325732599,45,47577,3705,,1,1
325732602,45,47577,3705,,1,1
325732603,45,47577,3705,,1,1
325732759,6,47578,3705,,1,1
325732987,39,47579,3705,,1,1
325741362,155,47580,3703,,1,1
325742012,40,47581,3705,1.0,1,1
325742250,9,47582,3705,,1,1
325742351,1,46213,3703,,1,1
325744713,1,47583,3705,,1,1
325746543,38,47584,3705,,1,1
325747320,36,47585,3705,,1,1
325750763,6,47586,3705,,1,1
325754021,75,47587,3705,,1,1
325754570,38,47588,3705,,1,1
325756408,38,47589,3705,,1,1
325760517,36,47590,3705,,1,1
325761322,38,47591,3703,,1,1
325770218,4,47592,3705,,1,1
325770569,6,47593,3604,,1,1
325780217,18,47594,3703,,1,1
325793887,36,47595,3705,,1,1
325834435,79,47596,3706,1.0,1,1
325835203,4,47597,3703,,1,1
325836240,75,47598,3706,,1,1
325841793,11,47599,3703,1.0,1,1
325846416,40,47600,3706,1.0,1,1
325846849,36,47601,3706,,1,1
325847370,11,47602,3706,1.0,1,1
325847456,29,47603,3705,,1,1
325847711,4,47604,3706,,1,1
325849017,18,47605,3703,,1,1
325850883,40,47606,3706,1.0,1,1
325853060,18,47607,3705,,1,1
325855010,18,47608,3703,,1,1
325856833,39,47609,2006,,1,1
325857803,36,47610,3705,,1,1
325857807,36,47611,3705,,1,1
325857825,9,47612,3705,,1,1
325857838,9,47613,3705,,1,1
325857878,36,47614,3705,,1,1
325857879,36,47615,3705,,1,1
325857881,36,47615,3705,,1,1
325857926,36,47616,3705,,1,1
325858299,9,47617,3705,,1,1
325858806,9,47618,3706,,1,1
325859257,9,47619,3706,,1,1
325861670,4,47620,3706,,1,1
325861928,36,47621,3706,,1,1
325862757,46,47622,3706,1.0,1,1
325863412,96,47623,44,,1,1
325863460,34,47624,3706,0.0,1,1
325866765,14,47625,3706,,1,1
325866775,36,47626,3706,,1,1
325866777,36,47627,3706,,1,1
325866782,36,47628,3706,,1,1
325866800,18,47629,3703,,1,1
325867881,39,47630,3706,,1,1
325869703,37,47609,3707,,1,1
325869718,36,46594,3705,,1,1
325870119,36,47631,3706,,1,1
325870166,36,46594,3705,,1,1
325871023,36,47632,3706,,1,1
325871228,36,47633,3705,,1,1
325872100,38,47634,3706,,1,1
325872108,36,47635,3705,,1,1
325872109,36,47636,3705,,1,1
325872110,36,47637,3705,,1,1
325872113,39,47638,3705,,1,1
325872114,36,47639,3705,,1,1
325873202,9,47640,3706,,1,1
325874284,36,47641,3706,,1,1
325876622,4,47642,2379,,1,1
325881483,9,47643,3702,,1,1
325883578,40,47644,3697,1.0,1,1
325883681,51,47645,3703,,1,1
325884080,38,47646,3705,,1,1
325884238,56,47647,3703,,1,1
325892141,1,47648,3706,,1,1
325894511,51,47649,3705,,1,1
325894723,7,47650,3705,,1,1
325894756,7,47650,3706,,1,1
325897806,9,47651,3703,,1,1
325903113,9,47652,3706,,1,1
325909323,4,47653,3701,,1,1
325909331,5,47654,2962,,1,1
325913929,39,47655,3706,,1,1
325913943,36,47656,3705,,1,1
325913998,9,47657,3706,,1,1
325914152,9,47658,3705,,1,1
325914248,36,47659,3705,,1,1
325914472,4,47660,3705,,1,1
325914509,4,47661,3705,,1,1
325914594,4,47662,3705,,1,1
325914681,4,47663,3706,,1,1
325914956,3,47664,3705,,1,1
325915269,6,47665,3705,,1,1
325916813,36,47666,3705,,1,1
325917263,1,47667,3685,,1,1
325918994,76,47668,3706,,1,1
325919546,4,47669,3702,,1,1
325925551,39,47670,3697,,1,1
325926282,36,47671,3698,,1,1
325927792,29,47672,3706,,1,1
325927794,29,47672,3706,,1,1
325927816,3,47672,3706,,1,1
325927822,36,47672,3706,,1,1
325930445,2,47673,3220,,1,1
325930838,18,47674,3220,,1,1
325931063,29,47675,3695,,1,1
325934358,155,47676,3703,,1,1
325935432,86,47677,3280,,1,1
325936129,36,47678,3706,,1,1
325941079,9,47679,3703,,1,1
325941818,30,47680,3702,,1,1
325946415,9,47681,3695,,1,1
325950675,4,47682,3695,,1,1
325965513,36,47683,3705,,1,1
325965897,39,47684,3705,,1,1
325967606,36,47685,3705,,1,1
325987106,18,47686,3678,,1,1
325991981,38,47687,3706,,1,1
325993246,46,47688,3708,1.0,1,1
325993364,9,47689,3708,,1,1
325993880,38,47690,3703,,1,1
325994662,38,47691,3708,,1,1
325998418,18,47692,3708,,1,1
325999570,168,47693,3706,,1,1
326001460,39,47694,44,,1,1
326002541,11,47695,3708,1.0,1,1
326002727,184,47696,3706,,1,1
326004501,36,47697,3708,,1,1
326005231,9,47698,3708,,1,1
326005424,75,47699,3708,,1,1
326007688,155,47700,3708,,1,1
326009778,30,47701,3680,,1,1
326009988,18,47702,3708,,1,1
326011343,9,47703,3708,,1,1
326012707,9,47704,3708,,1,1
326014204,7,47705,3708,,1,1
326014710,6,47706,3702,,1,1
326015379,45,47707,3708,,1,1
326018382,45,47708,3708,,1,1
326018880,20,47709,3708,,1,1
326019775,64,47710,3708,,1,1
326019864,36,47711,3702,,1,1
326021642,36,47712,3708,,1,1
326021733,314,47713,3701,,1,1
326021760,4,47714,3708,,1,1
326021812,4,47715,3708,,1,1
326022932,344,47716,44,,1,1
326024047,45,47717,3216,,1,1
326024221,45,47718,3708,,1,1
326024241,45,47719,3708,,1,1
326025156,18,47720,3708,,1,1
326025184,60,47721,3708,,1,1
326025782,7,26319,3708,,1,1
326027029,3,47722,3703,,1,1
326028984,45,47723,3216,,1,1
326029537,45,47724,3216,,1,1
326030447,38,47725,3216,,1,1
326031475,18,47726,3216,,1,1
326034686,46,47727,3709,1.0,1,1
326035125,34,47727,3710,0.0,1,1
326035262,4,47728,3708,,1,1
326037425,29,47729,3708,,1,1
326041885,4,47730,3681,,1,1
326044877,18,47731,3703,,1,1
326045072,36,47732,3706,,1,1
326045990,29,47733,3708,,1,1
326047194,1,47734,3705,,1,1
326049350,77,47735,3708,,1,1
326049629,36,47736,3708,,1,1
326049811,36,47737,3708,,1,1
326050590,36,47738,3708,,1,1
326051663,18,47739,3220,,1,1
326052274,18,47740,3220,,1,1
326052343,38,47741,3708,,1,1
326055896,39,47742,3220,,1,1
326058790,4,47743,3708,,1,1
326060331,46,47744,3705,1.0,1,1
326062216,30,47745,3669,,1,1
326062798,38,47746,3708,,1,1
326063735,9,47747,3703,,1,1
326067190,29,47748,3708,,1,1
326072624,36,47749,3708,,1,1
326080741,38,47750,3708,,1,1
326092040,18,47751,3706,,1,1
326092615,36,47752,3701,,1,1
326108777,29,47753,3708,,1,1
326111959,11,47754,3698,1.0,1,1
326112625,9,47755,3708,,1,1
326147366,9,47756,3634,,1,1
326148486,36,47757,3658,,1,1
326149290,184,47758,3706,,1,1
326149316,184,47759,3706,,1,1
326149402,184,47760,3706,,1,1
326149500,9,47761,3703,,1,1
326149538,184,47762,3706,,1,1
326149760,184,47763,3706,,1,1
326149825,168,47764,3706,,1,1
326158622,36,47765,3711,,1,1
326160741,40,47766,3711,1.0,1,1
326162040,29,47767,3711,,1,1
326163078,36,47768,3711,,1,1
326163695,36,47769,3711,,1,1
326164237,18,47770,3711,,1,1
326164477,36,47771,3711,,1,1
326165716,4,47772,3711,,1,1
326166517,46,47773,3711,1.0,1,1
326166911,99,47774,3711,,1,1
326168571,4,47775,3687,,1,1
326169240,20,47776,3711,,1,1
326169719,36,47777,3711,,1,1
326172449,9,47778,3711,,1,1
326173543,36,47779,3711,,1,1
326176604,9,47780,3711,,1,1
326176679,46,47781,3711,1.0,1,1
326176734,9,47782,3711,,1,1
326177367,9,47783,3703,,1,1
326183314,36,47784,3711,,1,1
326183323,36,47785,3711,,1,1
326192698,38,47786,3711,,1,1
326193915,4,47787,3703,,1,1
326195640,36,47788,3708,,1,1
326198262,29,47789,3711,,1,1
326198281,2,47790,3711,,1,1
326202654,6,47791,3699,,1,1
326211785,60,47792,3666,,1,1
326217588,6,47793,3706,,1,1
326217720,6,47794,3706,,1,1
326233930,36,47795,3706,,1,1
326239578,30,47796,3711,,1,1
326241649,36,47797,3711,,1,1
326242560,4,47798,3708,,1,1
326247562,206,47799,3708,,1,1
326254018,36,47800,3708,,1,1
326257932,36,47801,3705,,1,1
326259293,9,47802,3708,,1,1
326263867,9,47803,3708,,1,1
326264614,9,47804,3708,,1,1
326265029,9,47805,3708,,1,1
326267138,9,47806,3708,,1,1
326267710,9,47807,3708,,1,1
326293026,9,47808,3635,,1,1
326302950,82,47809,3712,,1,1
326305070,4,47810,3693,,1,1
326305912,29,47811,3711,,1,1
326307014,1,47812,3703,,1,1
326309261,1,47813,3712,,1,1
326309971,36,47814,3712,,1,1
326314871,6,47815,3712,,1,1
326315040,50,47816,3712,,1,1
326316804,14,47817,3712,,1,1
326316938,1,47818,3712,,1,1
326316941,9,47819,3712,,1,1
326319405,4,47820,3712,,1,1
326320839,36,47821,3381,,1,1
326321428,9,47822,3712,,1,1
326322781,4,47823,3712,,1,1
326325623,45,47824,3712,,1,1
326330096,36,47825,3712,,1,1
326331070,38,47826,3712,,1,1
326332924,14,47827,3703,,1,1
326333842,38,47828,3712,,1,1
326334020,9,47829,3712,,1,1
326334325,7,47830,3712,,1,1
326334775,66,47831,3712,,1,1
326335953,29,47832,3712,,1,1
326336114,29,47833,3712,,1,1
326336402,4,47834,3712,,1,1
326337089,9,47835,3711,,1,1
326339893,36,47836,3705,,1,1
326339982,36,47837,3706,,1,1
326340131,18,47837,3706,,1,1
326342445,4,47838,3712,,1,1
326342480,14,47839,3712,,1,1
326343824,11,47840,3708,1.0,1,1
326343873,155,47841,3708,,1,1
326346561,29,47842,3705,,1,1
326349317,36,47843,3485,,1,1
326349412,40,47844,3702,1.0,1,1
326352029,39,47845,3712,,1,1
326352123,39,47846,3712,,1,1
326356313,34,47847,3712,0.0,1,1
326358952,36,46594,3705,,1,1
326359613,6,47848,3712,,1,1
326359723,29,47849,3708,,1,1
326360688,36,47849,3708,,1,1
326360896,1,47849,3708,,1,1
326360932,36,47843,3485,,1,1
326362495,40,47850,3712,1.0,1,1
326363265,29,47851,3705,,1,1
326364004,11,47852,3705,1.0,1,1
326383401,44,47853,3708,,1,1
326383649,9,47854,3712,,1,1
326383656,9,47855,3712,,1,1
326383666,9,47856,3712,,1,1
326383673,30,47856,3712,,1,1
326383675,14,47857,3712,,1,1
326383681,30,47858,3712,,1,1
326383685,1,47859,3712,,1,1
326383687,9,47859,3712,,1,1
326385528,51,47860,3711,,1,1
326388260,80,47861,3711,,1,1
326394983,3,47862,3711,,1,1
326399681,9,47863,3713,,1,1
326399825,14,47864,3712,,1,1
326400023,36,47865,3712,,1,1
326400209,29,47866,3712,,1,1
326400661,29,47867,3712,,1,1
326443639,39,47868,3713,,1,1
326445592,29,47869,3713,,1,1
326450388,20,47870,3713,,1,1
326451269,29,47871,3713,,1,1
326452681,29,47872,3713,,1,1
326453194,1,47873,3713,,1,1
326453740,29,47874,3713,,1,1
326455802,3,47875,28,,1,1
326455968,4,47876,3708,,1,1
326456651,29,47877,3713,,1,1
326456884,29,47878,3713,,1,1
326457196,29,47879,3713,,1,1
326457258,29,47880,3713,,1,1
326457617,45,47881,3713,,1,1
326458639,9,47882,3712,,1,1
326465193,79,47883,3713,1.0,1,1
326466522,12,47884,3708,,1,1
326466819,4,47885,3713,,1,1
326469816,38,47886,3713,,1,1
326472603,29,47887,3713,,1,1
326472987,6,47888,3713,,1,1
326473156,1,47889,3713,,1,1
326473233,44,47890,3713,,1,1
326473403,29,47891,3713,,1,1
326476442,36,47892,3713,,1,1
326478074,32,47893,3713,,1,1
326478534,4,47894,3713,,1,1
326479156,9,47895,3705,,1,1
326479542,7,47896,3666,,1,1
326480833,66,47897,3713,,1,1
326481174,36,47898,3699,,1,1
326481569,36,47899,3713,,1,1
326481771,36,47900,3713,,1,1
326482281,38,47901,3713,,1,1
326482285,9,47902,3713,,1,1
326483448,1,47903,3713,,1,1
326484469,6,47904,3713,,1,1
326484606,155,47905,3713,,1,1
326484831,6,47906,3713,,1,1
326485520,1,47907,3713,,1,1
326490115,36,47908,3713,,1,1
326490344,36,47909,3713,,1,1
326491234,9,47910,3713,,1,1
326491349,38,47911,3693,,1,1
326491902,9,47912,3713,,1,1
326492551,39,47913,3713,,1,1
326492666,4,47914,3713,,1,1
326492928,29,47915,3675,,1,1
326493003,51,47916,3713,,1,1
326493100,9,47917,3713,,1,1
326493517,56,47918,3675,,1,1
326493715,9,47919,3713,,1,1
326494215,9,47920,3675,,1,1
326496856,17,47921,3713,,1,1
326496886,9,47922,3713,,1,1
326497126,9,47921,3713,,1,1
326497156,9,47923,3713,,1,1
326499047,39,47924,3713,,1,1
326502294,155,47925,3713,,1,1
326506504,77,47926,3713,,1,1
326506925,57,47927,3712,,1,1
326509252,45,47928,3703,,1,1
326510427,4,47929,3713,,1,1
326514239,3,47930,3712,,1,1
326515114,36,47931,3713,,1,1
326516728,39,47932,3713,,1,1
326517370,40,47933,3703,1.0,1,1
326517371,40,47934,3703,1.0,1,1
326517377,17,47935,3703,,1,1
326518640,9,47936,3713,,1,1
326519114,36,47937,3713,,1,1
326531094,29,47938,3713,,1,1
326539672,1,47939,3685,,1,1
326541347,36,47940,3713,,1,1
326541773,36,47941,3713,,1,1
326545571,9,47942,3713,,1,1
326549723,14,47943,3713,,1,1
326549790,4,47944,3713,,1,1
326577205,9,47945,3635,,1,1
326585461,32,47946,3714,,1,1
326586137,3,47947,3713,,1,1
326586391,9,47948,3712,,1,1
326586433,314,47949,3712,,1,1
326586766,184,47950,3711,,1,1
326586950,184,47951,3711,,1,1
326587881,184,47952,3708,,1,1
326587909,184,47953,3708,,1,1
326588895,29,47954,3708,,1,1
326590250,9,47955,3714,,1,1
326592978,9,47956,3714,,1,1
326593260,9,47957,3714,,1,1
326593726,131,47958,3713,,1,1
326595441,36,47959,3705,,1,1
326595660,36,47960,3705,,1,1
326596454,9,47961,3714,,1,1
326596484,18,47962,3714,,1,1
326596639,18,47963,3714,,1,1
326596687,9,47964,3714,,1,1
326596916,36,47965,3714,,1,1
326597421,11,47966,3714,1.0,1,1
326597506,55,47967,3703,,1,1
326597558,4,47968,3714,,1,1
326597837,4,47969,3713,,1,1
326598090,1,47970,3714,,1,1
326598847,6,47971,3714,,1,1
326598983,6,47972,3714,,1,1
326601272,4,47973,3685,,1,1
326602015,36,47974,3714,,1,1
326602147,55,47975,3714,,1,1
326602286,18,47976,3714,,1,1
326602339,39,47976,3714,,1,1
326602604,39,47977,3714,,1,1
326602701,36,47978,3714,,1,1
326603047,36,47979,3714,,1,1
326603811,39,47980,3714,,1,1
326604605,36,47981,3714,,1,1
326604675,9,47982,3714,,1,1
326605714,9,47983,3714,,1,1
326605894,4,47984,3714,,1,1
326606037,44,47985,3714,,1,1
326606341,39,47986,3714,,1,1
326608074,39,47987,3714,,1,1
326609604,266,47988,3714,,1,1
326610319,29,47989,3714,,1,1
326611589,60,47990,3714,,1,1
326611886,36,47991,3714,,1,1
326612012,36,47992,3714,,1,1
326612315,11,47993,3714,1.0,1,1
326612431,40,47994,3714,1.0,1,1
326613847,4,47995,3714,,1,1
326614428,11,47996,3714,1.0,1,1
326614481,4,47997,3714,,1,1
326615581,39,47998,3714,,1,1
326616936,4,47999,3713,,1,1
326617939,9,48000,3714,,1,1
326618669,38,48001,3714,,1,1
326621726,18,48002,3714,,1,1
326624496,45,48003,3714,,1,1
326625176,55,48004,3713,,1,1
326631525,9,48005,3691,,1,1
326631993,4,48006,3714,,1,1
326632058,39,48007,3714,,1,1
326632833,38,48008,3714,,1,1
326633757,36,48009,3714,,1,1
326634348,11,48010,3714,1.0,1,1
326634909,11,48011,3714,1.0,1,1
326637611,9,48012,3714,,1,1
326637824,9,48013,3714,,1,1
326637859,11,48014,3714,1.0,1,1
326639603,9,48015,3714,,1,1
326640386,39,48016,3640,,1,1
326640963,4,48017,3701,,1,1
326640972,36,48018,3714,,1,1
326641380,29,48019,3714,,1,1
326641491,4,48020,3714,,1,1
326642704,36,48021,3703,,1,1
326643473,51,48022,3714,,1,1
326643702,36,48023,3705,,1,1
326644278,9,48024,3714,,1,1
326645203,155,48025,3714,,1,1
326646603,34,48026,3714,0.0,1,1
326647881,9,48027,3714,,1,1
326648162,9,48028,3714,,1,1
326653038,36,48029,3714,,1,1
326653246,82,48030,3714,,1,1
326653373,9,48031,3714,,1,1
326653477,32,48032,3714,,1,1
326654105,63,48033,3714,,1,1
326655680,4,48034,3714,,1,1
326658253,3,48035,3714,,1,1
326658473,18,48036,3708,,1,1
326659670,29,48037,3713,,1,1
326662570,39,48038,3705,,1,1
326664304,29,48039,3714,,1,1
326664838,36,48040,3713,,1,1
326665129,46,48041,3714,1.0,1,1
326665264,155,48042,3714,,1,1
326667039,155,48043,3713,,1,1
326667931,29,48044,3714,,1,1
326668081,29,48045,3714,,1,1
326668841,39,48046,3705,,1,1
326668867,29,48047,3714,,1,1
326668929,39,48048,3705,,1,1
326669129,9,48049,3705,,1,1
326669387,4,48050,3714,,1,1
326669426,4,48050,3714,,1,1
326669636,9,48051,3714,,1,1
326669702,4,48052,3714,,1,1
326670963,4,48053,3714,,1,1
326673459,9,48054,3714,,1,1
326674198,1,48055,3702,,1,1
326675449,1,48056,3714,,1,1
326679946,4,48057,3703,,1,1
326682252,9,48058,3714,,1,1
326693282,29,48059,3714,,1,1
326695007,9,48060,3714,,1,1
326703137,12,48061,3714,,1,1
326704396,63,48062,3714,,1,1
326704735,9,48063,3714,,1,1
326708039,80,48064,3714,,1,1
326708104,9,48065,3714,,1,1
326708248,36,48065,3714,,1,1
326710648,11,48066,3714,1.0,1,1
326711240,7,47964,3714,,1,1
326711308,11,48067,3714,1.0,1,1
326716270,30,48068,3714,,1,1
326750341,9,48069,3713,,1,1
326753932,9,48070,3715,,1,1
326754096,75,48071,3715,,1,1
326755430,30,48072,3715,,1,1
326757480,29,48073,3715,,1,1
326758589,77,48074,3715,,1,1
326760165,32,48075,3715,,1,1
326760930,77,48076,3715,,1,1
326760999,29,48077,3714,,1,1
326761381,9,48078,3714,,1,1
326764394,38,48079,3715,,1,1
326765074,64,48080,3715,,1,1
326765217,38,48081,3715,,1,1
326765307,4,48082,3715,,1,1
326765833,4,48083,3715,,1,1
326766443,77,48084,3715,,1,1
326766765,18,48085,3715,,1,1
326767547,9,48086,3715,,1,1
326768475,29,48087,3715,,1,1
326768515,29,48088,3715,,1,1
326768879,36,48089,3715,,1,1
326769494,9,48090,1400,,1,1
326769805,4,48091,3715,,1,1
326772260,39,48092,3715,,1,1
326774129,7,48093,3715,,1,1
326774286,79,48094,3715,1.0,1,1
326774490,9,48095,3715,,1,1
326774640,20,48096,3715,,1,1
326776896,45,48097,3715,,1,1
326777935,39,48098,3715,,1,1
326778206,168,48099,3715,,1,1
326778445,9,48100,3715,,1,1
326778846,38,48101,3715,,1,1
326778892,38,48102,3715,,1,1
326779086,9,48103,3715,,1,1
326779230,9,48104,3715,,1,1
326779348,36,48105,3715,,1,1
326779894,9,48106,3715,,1,1
326780201,9,48107,3715,,1,1
326781035,6,48108,3712,,1,1
326783348,38,48109,3715,,1,1
326785063,9,48110,3715,,1,1
326786196,131,48111,3715,,1,1
326788214,34,48112,3715,0.0,1,1
326788360,63,48113,3708,,1,1
326793030,4,48114,3711,,1,1
326794346,4,48115,3715,,1,1
326794371,75,48116,3715,,1,1
326794388,29,48117,3715,,1,1
326795069,36,48118,3715,,1,1
326795771,9,48119,3715,,1,1
326798213,131,48120,3715,,1,1
326799350,38,48121,3714,,1,1
326803768,29,48122,3715,,1,1
326803769,29,48123,3715,,1,1
326803772,75,48124,3715,,1,1
326803780,51,48125,3715,,1,1
326805283,9,5272,3715,,1,1
326805833,6,48126,3715,,1,1
326805918,9,48127,3715,,1,1
326806193,9,48128,3715,,1,1
326807524,9,48129,3715,,1,1
326809613,9,48130,3715,,1,1
326810278,11,48131,3715,1.0,1,1
326810417,4,48132,3715,,1,1
326811053,57,48133,3699,,1,1
326811070,9,48134,3715,,1,1
326811262,9,48135,3715,,1,1
326811652,9,48136,3715,,1,1
326812670,3,48137,3715,,1,1
326812799,1,48138,3715,,1,1
326812973,79,48139,3715,1.0,1,1
326813770,1,48140,3715,,1,1
326813822,9,48141,3715,,1,1
326814070,36,48142,3715,,1,1
326814308,29,48143,3714,,1,1
326814372,4,48144,3715,,1,1
326814632,38,48145,3715,,1,1
326815358,29,48146,3714,,1,1
326816124,9,48147,3714,,1,1
326817207,1,48148,3715,,1,1
326818266,9,48149,3715,,1,1
326819812,3,48150,3715,,1,1
326819855,9,48151,3715,,1,1
326819998,36,48152,3715,,1,1
326820172,9,48153,3715,,1,1
326822082,9,48154,3715,,1,1
326823578,9,48155,3715,,1,1
326824306,38,48156,3715,,1,1
326824397,218,48157,3715,,1,1
326824629,9,48158,3715,,1,1
326824703,9,48159,3715,,1,1
326824715,29,48160,3715,,1,1
326824717,9,48161,3715,,1,1
326825916,9,48162,3715,,1,1
326828029,18,48163,3715,,1,1
326829997,4,48164,3714,,1,1
326831798,46,48165,3714,1.0,1,1
326833467,4,48166,3715,,1,1
326834336,9,48167,3715,,1,1
326835667,9,48168,3713,,1,1
326839126,39,48169,3713,,1,1
326841929,9,48170,3714,,1,1
326843354,30,48171,3714,,1,1
326844077,9,48172,3715,,1,1
326844084,9,48173,3715,,1,1
326844091,9,48174,3715,,1,1
326844092,29,48175,3715,,1,1
326844119,29,48176,3715,,1,1
326844120,29,48176,3715,,1,1
326844129,29,48176,3715,,1,1
326844144,29,48177,3715,,1,1
326846014,40,48178,3715,1.0,1,1
326846844,9,48179,3715,,1,1
326853895,39,48180,3715,,1,1
326854571,11,48181,3715,1.0,1,1
326861580,39,48182,3715,,1,1
326861854,7,48183,3715,,1,1
326861971,84,48184,3715,,1,1
326862742,40,48185,3715,1.0,1,1
326863153,39,48186,3713,,1,1
326865371,66,48187,3715,,1,1
326865480,29,48188,3701,,1,1
326873951,32,48189,3715,,1,1
326878417,34,48190,3715,0.0,1,1
326879019,4,48191,3715,,1,1
326880513,3,48192,3715,,1,1
326883542,11,48193,3715,1.0,1,1
326890363,11,48194,3715,1.0,1,1
326891797,7,48195,3715,,1,1
326892057,45,48196,3715,,1,1
326926352,9,48197,3636,,1,1
326929835,38,48198,3715,,1,1
326929959,6,48199,3708,,1,1
326933982,9,48200,3700,,1,1
326935693,4,48201,3714,,1,1
326935766,18,48202,3714,,1,1
326938358,36,41779,3716,,1,1
326940165,68,48203,3712,,1,1
326940919,4,48204,3716,,1,1
326940938,57,48205,3716,,1,1
326943486,36,48206,3716,,1,1
326943702,36,48207,3716,,1,1
326944679,18,48208,3716,,1,1
326945000,3,48209,3700,,1,1
326947137,9,48210,3636,,1,1
326949193,4,48211,3716,,1,1
326950768,4,48212,3716,,1,1
326952440,79,48213,3716,1.0,1,1
326952542,79,48214,3716,1.0,1,1
326954433,76,48215,3716,,1,1
326954502,29,48216,3716,,1,1
326954618,36,48217,3716,,1,1
326955681,9,48218,3716,,1,1
326960371,36,48219,3716,,1,1
326961573,66,48220,3716,,1,1
326961619,79,48221,3716,1.0,1,1
326965412,29,48222,3716,,1,1
326966009,38,48223,3716,,1,1
326970711,36,48224,3703,,1,1
326971255,68,48225,3716,,1,1
326976316,314,48226,3716,,1,1
326977866,1,48227,3716,,1,1
326978087,38,48228,3716,,1,1
326978265,20,48229,3716,,1,1
326980032,7,48230,3715,,1,1
326980603,77,48231,3716,,1,1
326981049,9,48232,3716,,1,1
326981186,79,48233,3716,1.0,1,1
326981585,4,48234,3715,,1,1
326981708,36,48235,3715,,1,1
326982066,38,48236,3716,,1,1
326982845,36,48237,3715,,1,1
326982935,36,48238,3715,,1,1
326987568,9,48239,3716,,1,1
326989810,36,48240,3716,,1,1
326990398,60,48241,3716,,1,1
326991300,9,48242,3716,,1,1
326991506,40,48243,3716,1.0,1,1
326992460,9,48244,3716,,1,1
326995222,66,48245,3711,,1,1
326995231,45,48246,3714,,1,1
326997319,39,48247,3716,,1,1
326998127,60,48248,3716,,1,1
326998152,46,48249,3715,1.0,1,1
326998154,40,48250,3715,1.0,1,1
326998295,9,48251,3716,,1,1
326999033,66,48252,3700,,1,1
327000889,36,48253,3716,,1,1
327004481,6,48254,3695,,1,1
327005228,11,48255,3715,1.0,1,1
327006407,86,48256,3715,,1,1
327006527,2,48257,3715,,1,1
327008364,38,48258,3715,,1,1
327010963,9,48259,3715,,1,1
327016998,66,48260,3716,,1,1
327019240,51,48261,3716,,1,1
327021576,36,48262,3218,,1,1
327021577,36,48262,3219,,1,1
327021581,36,48263,3219,,1,1
327022494,162,48264,3713,,1,1
327023532,75,48265,3716,,1,1
327030546,4,48266,3716,,1,1
327031722,1,48267,3714,,1,1
327047893,1,48268,3716,,1,1
327079181,86,48269,3714,,1,1
327079495,34,48270,3717,0.0,1,1
327079870,9,48271,3717,,1,1
327080220,34,48272,3717,0.0,1,1
327080613,9,48273,3717,,1,1
327081777,36,48274,3717,,1,1
327082213,4,48275,3717,,1,1
327083678,36,48276,3717,,1,1
327084713,9,48277,3717,,1,1
327085087,77,48278,44,,1,1
327086639,77,48279,3717,,1,1
327088802,9,48280,3714,,1,1
327089234,9,48281,3717,,1,1
327089577,45,48282,3714,,1,1
327089621,45,48283,3714,,1,1
327091458,36,48284,3716,,1,1
327091821,36,48285,3717,,1,1
327091932,45,48286,3717,,1,1
327092829,4,48287,3717,,1,1
327093048,3,48288,3717,,1,1
327093395,66,48289,3717,,1,1
327094344,4,48290,3717,,1,1
327094480,9,48291,3717,,1,1
327094826,4,48292,3717,,1,1
327098971,36,48293,3717,,1,1
327102292,36,48294,3713,,1,1
327102517,29,48295,3714,,1,1
327103730,29,48296,3717,,1,1
327106003,9,48297,3713,,1,1
327109436,3,48298,3717,,1,1
327112040,9,48299,3717,,1,1
327112120,36,48300,3717,,1,1
327112126,4,48301,3717,,1,1
327112127,36,48302,3717,,1,1
327112132,4,48303,3717,,1,1
327112135,38,48304,3717,,1,1
327113525,4,48305,3717,,1,1
327113550,75,48306,3717,,1,1
327114355,4,48307,3717,,1,1
327119647,18,48308,3717,,1,1
327119716,34,48309,3717,0.0,1,1
327120622,40,48310,3717,1.0,1,1
327120837,38,48311,3717,,1,1
327122147,4,48312,3717,,1,1
327123382,4,48313,3717,,1,1
327123413,38,48314,3717,,1,1
327123612,40,48315,3715,1.0,1,1
327124949,7,48316,3717,,1,1
327126327,40,36010,3715,1.0,1,1
327126336,36,36010,3715,,1,1
327128535,36,48317,3715,,1,1
327129607,18,48318,3717,,1,1
327130730,9,48319,3717,,1,1
327133517,9,48320,3716,,1,1
327133623,45,48321,3717,,1,1
327134069,39,48322,3716,,1,1
327134883,36,48323,3717,,1,1
327134899,36,48324,3717,,1,1
327134916,36,48325,3717,,1,1
327136436,9,48326,3717,,1,1
327138380,9,48327,3717,,1,1
327138403,9,48328,3717,,1,1
327138423,3,48329,3717,,1,1
327138443,3,48330,3717,,1,1
327139545,79,48331,3717,1.0,1,1
327143961,36,48332,3567,,1,1
327146905,39,48260,3717,,1,1
327149103,34,48333,3714,0.0,1,1
327149660,225,48334,3715,,1,1
327149778,51,48335,3717,,1,1
327150774,1,48336,2879,,1,1
327159676,34,48337,3708,0.0,1,1
327160010,12,48337,3706,,1,1
327160760,45,7968,3706,,1,1
327161576,40,48338,3717,1.0,1,1
327170545,38,48339,3715,,1,1
327171278,29,48340,3715,,1,1
